0.001,0.1
6.294886112213135,0.19798517227172852
0.001,0.2
5.835158586502075,0.1542673110961914
0.001,0.30000000000000004
5.768916845321655,0.2204723358154297
0.001,0.4
6.634504795074463,0.16551899909973145
0.001,0.5
5.685600996017456,0.1463029384613037
0.002,0.1
2.0293569564819336,0.27014589309692383
0.002,0.2
2.501387357711792,0.1520698070526123
0.002,0.30000000000000004
2.5021069049835205,0.1333150863647461
0.002,0.4
2.069675922393799,0.13330340385437012
0.002,0.5
2.0974783897399902,0.12050819396972656
0.003,0.1
0.91656494140625,0.1159355640411377
0.003,0.2
0.8955576419830322,0.11448836326599121
0.003,0.30000000000000004
0.8898873329162598,0.25166869163513184
0.003,0.4
0.8911731243133545,0.11524581909179688
0.003,0.5
0.8871095180511475,0.1189429759979248
0.004,0.1
0.3822638988494873,0.10994100570678711
0.004,0.2
0.38322973251342773,0.10576248168945312
0.004,0.30000000000000004
0.38402485847473145,0.1083071231842041
0.004,0.4
0.3801722526550293,0.11309576034545898
0.004,0.5
0.3858020305633545,0.12854433059692383
0.005,0.1
0.2206106185913086,0.11179018020629883
0.005,0.2
0.21306443214416504,0.10613107681274414
0.005,0.30000000000000004
0.21783185005187988,0.09951114654541016
0.005,0.4
0.238053560256958,0.10172796249389648
0.005,0.5
0.22760319709777832,0.0988929271697998
0.006,0.1
0.13645505905151367,0.09750509262084961
0.006,0.2
0.14027976989746094,0.23291420936584473
0.006,0.30000000000000004
0.1429424285888672,0.09656882286071777
0.006,0.4
0.14175152778625488,0.09841132164001465
0.006,0.5
0.13874459266662598,0.10799479484558105
0.007,0.1
0.11340665817260742,0.09588813781738281
0.007,0.2
0.10549044609069824,0.09708118438720703
0.007,0.30000000000000004
0.10396623611450195,0.09495091438293457
0.007,0.4
0.11213970184326172,0.09380388259887695
0.007,0.5
0.10662722587585449,0.0958406925201416
0.008,0.1
0.07367491722106934,0.10149598121643066
0.008,0.2
0.08533239364624023,0.09142112731933594
0.008,0.30000000000000004
0.07247495651245117,0.09528207778930664
0.008,0.4
0.07193994522094727,0.09742093086242676
0.008,0.5
0.07658863067626953,0.09215068817138672
0.009000000000000001,0.1
0.0535433292388916,0.09296417236328125
0.009000000000000001,0.2
0.05846571922302246,0.09829235076904297
0.009000000000000001,0.30000000000000004
0.057447195053100586,0.0898902416229248
0.009000000000000001,0.4
0.055795907974243164,0.09156394004821777
0.009000000000000001,0.5
0.05638241767883301,0.09174346923828125
0.010000000000000002,0.1
0.049713134765625,0.10731887817382812
0.010000000000000002,0.2
0.04891681671142578,0.09322261810302734
0.010000000000000002,0.30000000000000004
0.05136227607727051,0.09167289733886719
0.010000000000000002,0.4
0.05010867118835449,0.10074973106384277
0.010000000000000002,0.5
0.04756808280944824,0.08619189262390137
